V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
96916,4568,602,mjw11,1281670293,"[quote=""""Red Reign, post: 96476""""]Hey thanks for that....:) Just adds to the [B]what I have heard[/B] that Green will be """"N"""".....hopefully he pulls the trigger soon after Brown does...
[/QUOTE]

apparently the only two people who know is RR and Green as to where he is going...Look you cant say in one post """"from what I hear"""" and then tell someone in another post related to the same athlete that the only person who knows is Green...which is it?",3607,visible,0,17,0,a:0:{},0,,0,0,0
96918,4568,121,hskrncibolo,1281671171,"[quote=""""HUSKER 4 EVER, post: 96519""""]I know green has great talent, but I am always nervous about being the second choice.[/QUOTE]'


texas has offered a scholie, green hasnt accepted.",3608,visible,0,18,0,a:0:{},0,,0,0,0
96924,4568,268,Red Reign,1281673148,They offered him quite a while ago....he didn't want to be rushed or be given a deadline....,3609,visible,0,19,0,a:0:{},0,,1281673478,268,1
96934,4568,641,BornToBeRed,1281675701,"[quote=""""Red Reign, post: 96924""""]They offered him quite a while ago....he didn't want to be rushed or be given a deadline....[/QUOTE]
 
Didn't want a deadline? Kid is perfect for Nebraska! ;)",3610,visible,0,20,0,a:0:{},0,,0,0,0
96943,4568,314,HUSKERinKC,1281677335,I keep hearing the brother argument and it makes me think of the Whaley brothers.  Alonzo came here as a defensive recruit and the next year his brother is a highly sought after RB.  Chris Whaley chose Texas and to not play with his brother.  I hope that the Green's choose to play together.,3611,visible,0,21,0,a:0:{},0,,0,0,0
96944,4568,268,Red Reign,1281677702,"Good point...just read where Texas is moving his brother from RB to H-Back this year....

Yeah I hope they do too....:)

[B][/B][quote=""""HUSKERinKC, post: 96943""""]I keep hearing the brother argument and it makes me think of the Whaley brothers.  Alonzo came here as a defensive recruit and the next year his brother is a highly sought after RB.  Chris Whaley chose Texas and to not play with his brother.  I hope that the Green's choose to play together.[/QUOTE]",3612,visible,0,22,0,a:0:{},0,,0,0,0
96965,4568,356,FCHusker,1281702704,"[quote=""""Red Reign, post: 96835""""]I don't think that game matters one way or another to his decision....

[B][/B][/QUOTE]
 
Didnt really say that just that game would make his mind up. I just wouldnt be surprised if he doesnt take an official visit that weekend. And it would be assinine if you and p-ville honestly dont think that one game or weekend visit couldnt help a recruit make up his mind. If that were true than why do they take visits? Why do a great number commit after a visit to Lincoln? I realize that it doesnt state anywhere that he will be at that game, but I think we would be foolish to not think there wont be a good chance he wont be at that game! Or is this you and p-ville downplaying the Texas game??????;)",3613,visible,0,23,0,a:0:{},0,,0,0,0
96999,4568,137,HorninFortWorth,1281707798,"[quote=""""Red Reign, post: 96944""""]Good point...just read where Texas is moving his brother from RB to H-Back this year....



[B][/B][/QUOTE]

Yep. Kid is just a really big kid trying to play running back with what Texas is doing in the running game. They have a boatload of dudes and no one has stepped up and taken the job. Maybe Whaley could play tailback at Wisconsin or some place liked that. The recruitment of Chris Whaley and solely Chris Whaley in 09 and not taking Christine Michael is a very hot topic on UT boards as you can imagine. 

Texas fans will go into an absolute meltdown if Texas doesn't land Malcolm Brown. There were too many great running backs in the state this year not to land at least one and it does look like the eggs are in the Brown basket. That is the one position they aren't stockpiling talent and it is becoming quite an enigma.",3614,visible,0,24,0,a:0:{},0,,1281708817,137,1
97024,4568,268,Red Reign,1281709320,"Especially with Gilbert not being a runner like McCoy....it highlights the issue even more.....

[B][/B][quote=""""HorninFortWorth, post: 96999""""]Yep. Kid is just a really big kid trying to play running back with what Texas is doing in the running game. They have a boatload of dudes and no one has stepped up and taken the job. Maybe Whaley could play tailback at Wisconsin or some place liked that. The recruitment of Chris Whaley and solely Chris Whaley in 09 and not taking Christine Michael is a very hot topic on UT boards as you can imagine. 

Texas fans will go into an absolute meltdown if Texas doesn't land Malcolm Brown. There were too many great running backs in the state this year not to land at least one and it does look like the eggs are in the Brown basket. That is the one position they aren't stockpiling talent and it is becoming quite an enigma.[/QUOTE]",3615,visible,0,25,0,a:0:{},0,,0,0,0
97039,4568,137,HorninFortWorth,1281709995,"[quote=""""Red Reign, post: 97024""""]Especially with Gilbert not being a runner like McCoy....it highlights the issue even more.....

[B][/B][/QUOTE]

True. They will definitely utilize play action with Gilbert and go downfield with Gilbert's arm with him under center more than McCoy ever was. Play action is a lot more effective if you can actually run the ball though. I guess that is what remains to be seen.",3616,visible,0,26,0,a:0:{},0,,0,0,0
97072,4568,268,Red Reign,1281712264,"Yup the million dollar question for Texas this year....

[B][/B][quote=""""HorninFortWorth, post: 97039""""]True. They will definitely utilize play action with Gilbert and go downfield with Gilbert's arm with him under center more than McCoy ever was. Play action is a lot more effective if you can actually run the ball though. I guess that is what remains to be seen.[/QUOTE]",3617,visible,0,27,0,a:0:{},0,,0,0,0
97256,4568,358,N2FL,1281723636,"[quote=""""HUSKER 4 EVER, post: 96898""""]I do not claim to know what Mr. Green is thinking, you are correct, but then again you and NF2L do not either it is all just opinion until Mr. Green does commit and at that time whenever it is I hope he chooses NU, but I do believe at this time that if Texas was to push hard for him he will go there..and [B]if Texas wanted him they would be recruiting him harder than what has been mentioned.[/B].I hope I am wrong but that is currently my opinion of this situation.[/QUOTE]
 
The reason that Texas is not full-court pressing Aaron Green is beacuse the Longhorns are pretty deep and young at RB and they would [I]prefer[/I] to only bring in one more RB in this class. They must either feel they have a better overall chance at landing Malcolm Brown than Aaron Green, or they simply prefer Brown to Green. Heck, they may be going harder after Brown because they feel Green is a Husker lean?

The point is that their class only has 2 or 3 spots left and when you are a school like Texas and you are capable of recruiting anyone, anywhere, you have the luxery of spending the majority of your time trying to secure a commitment from someone at a more desired position. They can play hardball with kids because they know that they can replace a 5* or 4* player who says 'No' with a fellow 5* or 4* player. Most schools outside of Florida, USC (until recently), Alabama and a select few others can pull this off. Texas can.",3618,visible,0,28,0,a:0:{},0,,0,0,0
97292,4568,343,iBLEEDred,1281726162,"[quote=""""N2FL, post: 97256""""]The reason that Texas is not full-court pressing Aaron Green is beacuse the Longhorns are pretty deep and young at RB and they would [I]prefer[/I] to only bring in one more RB in this class. They must either feel they have a better overall chance at landing Malcolm Brown than Aaron Green, or they simply prefer Brown to Green. Heck, they may be going harder after Brown because they feel Green is a Husker lean?

The point is that their class only has 2 or 3 spots left and [B]when you are a school like Texas and you are capable of recruiting [I]anyone, anywhere[/I][/B], you have the luxery of spending the majority of your time trying to secure a commitment from someone at a more desired position. They can play hardball with kids because they know that they can replace a 5* or 4* player who says 'No' with a fellow 5* or 4* player. Most schools outside of Florida, USC (until recently), Alabama and a select few others can pull this off. Texas can.[/QUOTE]
 
And by anywhere he means in Texas because last time I checked they only had like 7 players who were from outside of Texas on their roster!!! :D",3619,visible,0,29,0,a:0:{},0,,0,0,0
97361,4568,256,p-ville husker,1281731862,"[quote=""""Red Reign, post: 97024""""]Especially with Gilbert not being a runner like McCoy....it highlights the issue even more.....

[B][/B][/QUOTE]They are moving away from the spread zone read anyway, so Gilbert's running does not matter as much.  They are practicing 60% of the time or more under center.",3620,visible,0,30,0,a:0:{},0,,0,0,0
97362,4568,256,p-ville husker,1281731925,"[quote=""""iBLEEDred, post: 97292""""]And by anywhere he means in Texas because last time I checked they only had like 7 players who were from outside of Texas on their roster!!! :D[/QUOTE]
 
not for sure how many from out of state, but until the last few years until Muschamp came on they did not go out of state fro recruits....now they are and are getting who they want most times.",3621,visible,0,31,0,a:0:{},0,,0,0,0
