key,user,unixTime,postText,time,words
98437,BornToBeRed,1281925645,"I'd be stunned, shocked, and tickled with joy if anyone could find a 4* kicker in Rival's database.
They just don't do it. He knows he's a stud. We know he's a stud.
I chalk him up as a success of the class.",2010-08-16T02:27:25Z,"i'd be stunned  shocked  and tickled with joy if anyone could find a 4* kicker in rival's database 
they just don't do it  he knows he's a stud  we know he's a stud 
i chalk him up as a success of the class "
98564,coherbie,1281958375,"I remember the accolades (& stars) rivals heaped on aTm recruit todd pegram ... of course that was awhile back, perhaps """"""""rivalstars"""""""" are harder to come by now?

 ",2010-08-16T11:32:55Z,"i remember the accolades (& stars) rivals heaped on atm recruit todd pegram     of course that was awhile back  perhaps """"""""rivalstars"""""""" are harder to come by now 

 "
98644,Red Reign,1281972119,"Will visit the weekend for the Texas Game....the visit list for that game is starting to look very impressive...:)


Tempe, Arizona
Corona Del Sol High School
Position: DT
Height: 6'3""""""""
Weight: 280 lbs
40 time: 4.98
Visit Date: 15 October 2010
GPA: 3.0
Offers: Alabama, Arizona, Arizona St, Colorado, Duke, Kansas, Miami, Nebraska, Northern Illinois, Oregon State, San Diego State, Stanford, Wake Forest, Washington

Rivals: **** 5.8
Scout: ****  
Rivals.com Rivals250 2011 (153)
Rivals.com defensive tackles 2011 (15)
Rivals.com Arizona Preseason Top 15 2011 (4) 

            ",2010-08-16T15:21:59Z,"will visit the weekend for the texas game    the visit list for that game is starting to look very impressive   :)


tempe  arizona
corona del sol high school
position: dt
height: 6'3""""""""
weight: 280 lbs
40 time: 4 98
visit date: 15 october 2010
gpa: 3 0
offers: alabama  arizona  arizona st  colorado  duke  kansas  miami  nebraska  northern illinois  oregon state  san diego state  stanford  wake forest  washington

rivals: **** 5 8
scout: ****  
rivals com rivals250 2011 (153)
rivals com defensive tackles 2011 (15)
rivals com arizona preseason top 15 2011 (4) 

            "
98731,mjw11,1281981039,not sure how these kids can schedule a visit without a kickoff time...if its a 11 am kickoff its going to severely cut into the visitor list for that game,2010-08-16T17:50:39Z,not sure how these kids can schedule a visit without a kickoff time   if its a 11 am kickoff its going to severely cut into the visitor list for that game
98742,Red Reign,1281981745,Shoudl be some fun football games between the in-state recruits....:),2010-08-16T18:02:25Z,shoudl be some fun football games between the in-state recruits    :)
98762,carrolltonsker,1281982580," 

Yeah, I don't think the coaches will be too happy with an early kickoff.",2010-08-16T18:16:20Z," 

yeah  i don't think the coaches will be too happy with an early kickoff "
98766,carrolltonsker,1281982731," 

Generally that is true.  However, if they have a Friday night game an evening kickoff allows them to fly in on Saturday and still catch the game.  I suspect that many of the recruits want to see the Texas game, so if they have a game on Friday night, they will be hoping for a Saturday evening kickoff.",2010-08-16T18:18:51Z," 

generally that is true   however  if they have a friday night game an evening kickoff allows them to fly in on saturday and still catch the game   i suspect that many of the recruits want to see the texas game  so if they have a game on friday night  they will be hoping for a saturday evening kickoff "
98957,p-ville husker,1281995153," 
 
Well, these are HS players and they play there games mostly on Friday nights and these recruits are traveling a distant to get to Lincoln.",2010-08-16T21:45:53Z," 
 
well  these are hs players and they play there games mostly on friday nights and these recruits are traveling a distant to get to lincoln "
98985,centexhusker,1281996695,Hope he's been watching the replays of last year's Holiday Bowl on ESPNU....It might give us an advantage over the hometown teams  :D,2010-08-16T22:11:35Z,hope he's been watching the replays of last year's holiday bowl on espnu    it might give us an advantage over the hometown teams  :d
99031,HUSKER 4 EVER,1281999339,"If we are both in the top 10 it will NOT be a morning kickoff.

I think we are safe on this one, so all the recruits should be able to be here for the game IMO.",2010-08-16T22:55:39Z,"if we are both in the top 10 it will not be a morning kickoff 

i think we are safe on this one  so all the recruits should be able to be here for the game imo "
99125,pfhusker,1282003588,"I just heard it on Sports Nightly.... He will have 3 years to play 2.. He has to sit out a year.  He will be Jr after his redshirt. 

 

The link requires NO membership in Scout... He will be on scholarhip this Jan apparently

 

He started 11 games in for UW in 2009.. If he can keep his nose clean he should add excellant deep to the TE postion in 2011..",2010-08-17T00:06:28Z,"i just heard it on sports nightly     he will have 3 years to play 2   he has to sit out a year   he will be jr after his redshirt  

 

the link requires no membership in scout    he will be on scholarhip this jan apparently

 

he started 11 games in for uw in 2009   if he can keep his nose clean he should add excellant deep to the te postion in 2011  "
